5.196,7.726,5.158,5.474,4.605,4.365,4.475
5.474,4.605,4.365,4.475,5.32,4.825,3.961
4.475,5.32,4.825,3.961,3.326,2.357,2.318
3.961,3.326,2.357,2.318,2.792,2.653,3.138
2.318,2.792,2.653,3.138,1.738,0.988,0.355
3.138,1.738,0.988,0.355,0.153,0.103,0.036
0.355,0.153,0.103,0.036,0.0,0.0,0.0
0.036,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.152,0.637
0.0,0.0,0.152,0.637,1.171,1.722,2.46
0.637,1.171,1.722,2.46,3.536,5.061,7.171
2.46,3.536,5.061,7.171,9.479,11.654,14.369
7.171,9.479,11.654,14.369,16.796,19.535,21.885
14.369,16.796,19.535,21.885,23.921,25.89,27.696
21.885,23.921,25.89,27.696,29.462,31.041,32.553
27.696,29.462,31.041,32.553,33.34,34.672,35.429
32.553,33.34,34.672,35.429,36.294,37.108,37.897
35.429,36.294,37.108,37.897,38.096,38.301,37.98
37.897,38.096,38.301,37.98,38.098,37.842,37.677
37.98,38.098,37.842,37.677,37.048,36.456,35.185
37.677,37.048,36.456,35.185,34.134,32.969,31.394
35.185,34.134,32.969,31.394,30.081,28.339,26.582
31.394,30.081,28.339,26.582,24.778,23.109,21.031
26.582,24.778,23.109,21.031,18.923,16.608,14.371
21.031,18.923,16.608,14.371,12.109,9.673,7.379
14.371,12.109,9.673,7.379,5.333,3.649,2.495
7.379,5.333,3.649,2.495,1.723,1.184,0.633
2.495,1.723,1.184,0.633,0.242,0.118,0.05
0.633,0.242,0.118,0.05,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.104
0.0,0.0,0.0,0.104,0.512,0.946,1.455
0.104,0.512,0.946,1.455,1.827,2.513,4.45
1.455,1.827,2.513,4.45,3.602,4.64,5.372
4.45,3.602,4.64,5.372,5.963,8.654,13.857
5.372,5.963,8.654,13.857,18.084,25.168,26.93
13.857,18.084,25.168,26.93,30.308,25.887,16.021
26.93,30.308,25.887,16.021,28.63,33.639,36.076
16.021,28.63,33.639,36.076,36.526,37.085,38.031
36.076,36.526,37.085,38.031,38.761,38.956,38.798
38.031,38.761,38.956,38.798,38.27,36.672,38.142
38.798,38.27,36.672,38.142,37.362,36.7,36.056
38.142,37.362,36.7,36.056,35.092,33.891,32.492
36.056,35.092,33.891,32.492,31.01,29.349,27.557
32.492,31.01,29.349,27.557,25.608,23.556,21.429
27.557,25.608,23.556,21.429,18.945,16.521,14.161
21.429,18.945,16.521,14.161,11.724,9.364,7.122
14.161,11.724,9.364,7.122,5.171,3.59,2.516
7.122,5.171,3.59,2.516,1.78,1.206,0.65
2.516,1.78,1.206,0.65,0.259,0.115,0.052
0.65,0.259,0.115,0.052,0.0,0.0,0.0
0.052,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.221,0.672
0.0,0.0,0.221,0.672,1.13,1.531,2.205
0.672,1.13,1.531,2.205,3.362,5.3,7.708
2.205,3.362,5.3,7.708,10.186,12.757,15.368
7.708,10.186,12.757,15.368,17.726,20.003,22.358
15.368,17.726,20.003,22.358,24.49,26.556,28.341
22.358,24.49,26.556,28.341,29.646,31.407,32.577
28.341,29.646,31.407,32.577,34.331,35.46,36.16
32.577,34.331,35.46,36.16,36.919,37.028,37.19
36.16,36.919,37.028,37.19,37.916,38.004,37.568
37.19,37.916,38.004,37.568,37.332,36.808,36.486
37.568,37.332,36.808,36.486,36.021,35.126,33.981
36.486,36.021,35.126,33.981,32.98,31.833,30.552
33.981,32.98,31.833,30.552,29.343,27.636,26.102
30.552,29.343,27.636,26.102,24.267,22.289,19.921
26.102,24.267,22.289,19.921,17.573,15.058,12.194
19.921,17.573,15.058,12.194,9.918,7.928,6.203
12.194,9.918,7.928,6.203,4.692,3.597,2.624
6.203,4.692,3.597,2.624,1.871,1.28,0.718
2.624,1.871,1.28,0.718,0.297,0.128,0.065
0.718,0.297,0.128,0.065,0.0,0.0,0.0
0.065,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.158,0.598
0.0,0.0,0.158,0.598,1.153,1.749,2.474
0.598,1.153,1.749,2.474,3.391,4.614,6.196
2.474,3.391,4.614,6.196,8.047,9.766,11.915
6.196,8.047,9.766,11.915,13.731,15.783,17.39
11.915,13.731,15.783,17.39,19.42,21.755,23.838
17.39,19.42,21.755,23.838,25.744,27.223,28.724
23.838,25.744,27.223,28.724,29.751,30.519,31.483
28.724,29.751,30.519,31.483,32.476,32.937,33.323
31.483,32.476,32.937,33.323,33.295,33.275,33.653
33.323,33.295,33.275,33.653,33.317,32.827,32.862
33.653,33.317,32.827,32.862,31.805,31.763,31.14
32.862,31.805,31.763,31.14,30.257,29.103,26.617
31.14,30.257,29.103,26.617,25.37,19.74,18.88
26.617,25.37,19.74,18.88,15.295,13.33,13.208
18.88,15.295,13.33,13.208,10.386,10.087,8.406
13.208,10.386,10.087,8.406,5.447,5.59,4.6
8.406,5.447,5.59,4.6,3.761,2.956,2.088
4.6,3.761,2.956,2.088,1.83,1.054,0.476
2.088,1.83,1.054,0.476,0.213,0.101,0.045
0.476,0.213,0.101,0.045,0.0,0.0,0.0
0.045,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.1,0.693
0.0,0.0,0.1,0.693,1.303,1.739,1.831
0.693,1.303,1.739,1.831,2.952,5.156,7.862
1.831,2.952,5.156,7.862,9.496,7.396,8.144
7.862,9.496,7.396,8.144,14.541,15.963,20.252
8.144,14.541,15.963,20.252,20.885,24.273,25.999
20.252,20.885,24.273,25.999,26.947,28.265,29.784
25.999,26.947,28.265,29.784,31.397,32.322,33.394
29.784,31.397,32.322,33.394,34.142,35.554,36.131
33.394,34.142,35.554,36.131,35.791,34.427,35.898
36.131,35.791,34.427,35.898,35.921,35.594,34.71
35.898,35.921,35.594,34.71,32.876,32.906,31.905
34.71,32.876,32.906,31.905,31.384,30.462,29.015
31.905,31.384,30.462,29.015,27.832,26.038,24.335
29.015,27.832,26.038,24.335,22.694,20.734,18.642
24.335,22.694,20.734,18.642,16.589,14.576,12.3
18.642,16.589,14.576,12.3,9.943,7.702,6.031
12.3,9.943,7.702,6.031,4.573,3.26,2.435
6.031,4.573,3.26,2.435,1.392,0.979,0.608
2.435,1.392,0.979,0.608,0.273,0.132,0.065
0.608,0.273,0.132,0.065,0.0,0.0,0.0
0.065,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.119,0.506
0.0,0.0,0.119,0.506,1.03,1.902,2.758
0.506,1.03,1.902,2.758,3.63,4.727,6.099
2.758,3.63,4.727,6.099,8.71,8.623,6.654
6.099,8.71,8.623,6.654,6.112,7.116,7.154
6.654,6.112,7.116,7.154,7.387,7.121,9.63
7.154,7.387,7.121,9.63,14.329,20.528,17.952
9.63,14.329,20.528,17.952,21.426,23.752,23.318
17.952,21.426,23.752,23.318,31.427,30.169,28.993
23.318,31.427,30.169,28.993,22.207,19.232,29.603
28.993,22.207,19.232,29.603,33.437,27.073,30.235
29.603,33.437,27.073,30.235,32.247,28.509,26.691
30.235,32.247,28.509,26.691,29.526,28.931,27.887
26.691,29.526,28.931,27.887,26.554,22.083,23.629
27.887,26.554,22.083,23.629,21.135,19.796,18.016
23.629,21.135,19.796,18.016,15.98,13.439,11.884
18.016,15.98,13.439,11.884,10.48,6.317,4.308
11.884,10.48,6.317,4.308,6.867,4.139,2.462
4.308,6.867,4.139,2.462,2.083,0.933,0.346
2.462,2.083,0.933,0.346,0.188,0.109,0.061
0.346,0.188,0.109,0.061,0.0,0.0,0.0
0.061,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.132,0.399
0.0,0.0,0.132,0.399,1.017,2.04,2.324
0.399,1.017,2.04,2.324,2.942,3.354,2.857
2.324,2.942,3.354,2.857,2.707,3.663,3.241
2.857,2.707,3.663,3.241,2.88,3.69,5.154
3.241,2.88,3.69,5.154,8.093,6.615,6.514
5.154,8.093,6.615,6.514,6.015,5.51,5.545
6.514,6.015,5.51,5.545,5.913,5.62,9.234
5.545,5.913,5.62,9.234,10.257,5.581,5.23
9.234,10.257,5.581,5.23,5.514,6.641,7.28
5.23,5.514,6.641,7.28,6.236,4.218,3.214
7.28,6.236,4.218,3.214,4.124,6.472,3.654
3.214,4.124,6.472,3.654,7.637,9.086,13.375
3.654,7.637,9.086,13.375,16.814,19.616,16.801
13.375,16.814,19.616,16.801,16.603,16.419,14.835
16.801,16.603,16.419,14.835,10.578,7.627,11.583
14.835,10.578,7.627,11.583,5.492,4.059,1.833
11.583,5.492,4.059,1.833,3.78,3.176,3.458
1.833,3.78,3.176,3.458,3.02,2.485,1.406
3.458,3.02,2.485,1.406,0.768,0.288,0.089
1.406,0.768,0.288,0.089,0.011,0.0,0.0
0.089,0.011,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.222,0.628
0.0,0.0,0.222,0.628,1.265,2.116,2.741
0.628,1.265,2.116,2.741,3.584,3.741,4.523
2.741,3.584,3.741,4.523,6.647,9.052,8.347
4.523,6.647,9.052,8.347,9.198,10.8,9.018
8.347,9.198,10.8,9.018,10.622,10.411,10.035
9.018,10.622,10.411,10.035,14.419,14.752,16.465
10.035,14.419,14.752,16.465,10.157,15.644,16.756
16.465,10.157,15.644,16.756,14.238,9.49,8.408
16.756,14.238,9.49,8.408,7.561,7.234,7.721
8.408,7.561,7.234,7.721,8.576,14.126,19.603
7.721,8.576,14.126,19.603,13.39,10.786,14.5
19.603,13.39,10.786,14.5,11.585,9.863,11.961
14.5,11.585,9.863,11.961,19.102,13.756,17.322
11.961,19.102,13.756,17.322,11.35,15.25,18.076
17.322,11.35,15.25,18.076,15.562,13.475,11.712
18.076,15.562,13.475,11.712,9.675,7.567,6.004
11.712,9.675,7.567,6.004,3.876,2.871,1.679
6.004,3.876,2.871,1.679,0.756,0.319,0.174
1.679,0.756,0.319,0.174,0.107,0.093,0.038
0.174,0.107,0.093,0.038,0.0,0.0,0.0
0.038,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.178,0.516
0.0,0.0,0.178,0.516,0.926,1.454,1.458
0.516,0.926,1.454,1.458,2.225,4.691,6.95
1.458,2.225,4.691,6.95,8.963,9.981,12.722
6.95,8.963,9.981,12.722,15.322,16.068,15.89
12.722,15.322,16.068,15.89,17.247,16.178,25.759
15.89,17.247,16.178,25.759,26.524,27.941,29.385
25.759,26.524,27.941,29.385,29.586,29.411,25.474
29.385,29.586,29.411,25.474,20.209,25.31,34.605
25.474,20.209,25.31,34.605,33.613,32.156,35.356
34.605,33.613,32.156,35.356,34.599,33.066,34.214
35.356,34.599,33.066,34.214,33.992,32.874,30.009
34.214,33.992,32.874,30.009,26.922,28.026,23.977
30.009,26.922,28.026,23.977,28.758,20.722,20.836
23.977,28.758,20.722,20.836,24.111,21.201,20.228
20.836,24.111,21.201,20.228,17.889,15.645,13.064
20.228,17.889,15.645,13.064,11.212,10.304,7.57
13.064,11.212,10.304,7.57,5.218,3.319,2.645
7.57,5.218,3.319,2.645,1.882,1.366,0.892
2.645,1.882,1.366,0.892,0.433,0.167,0.087
0.892,0.433,0.167,0.087,0.011,0.0,0.0
0.087,0.011,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.014,0.426,0.82
0.0,0.014,0.426,0.82,1.244,1.69,2.391
0.82,1.244,1.69,2.391,3.461,5.195,7.28
2.391,3.461,5.195,7.28,9.426,11.629,13.937
7.28,9.426,11.629,13.937,16.23,18.518,20.691
13.937,16.23,18.518,20.691,22.622,24.33,26.002
20.691,22.622,24.33,26.002,27.264,28.821,30.118
26.002,27.264,28.821,30.118,31.557,32.278,32.648
30.118,31.557,32.278,32.648,33.624,34.748,35.465
32.648,33.624,34.748,35.465,36.009,35.718,35.514
35.465,36.009,35.718,35.514,35.367,34.868,34.168
35.514,35.367,34.868,34.168,33.408,32.733,32.166
34.168,33.408,32.733,32.166,31.216,30.191,29.065
32.166,31.216,30.191,29.065,27.624,26.125,24.71
29.065,27.624,26.125,24.71,23.154,21.268,19.338
24.71,23.154,21.268,19.338,17.436,15.419,13.339
19.338,17.436,15.419,13.339,11.122,8.889,6.878
13.339,11.122,8.889,6.878,4.99,3.464,2.38
6.878,4.99,3.464,2.38,1.668,1.224,0.813
2.38,1.668,1.224,0.813,0.392,0.168,0.091
0.813,0.392,0.168,0.091,0.02,0.0,0.0
0.091,0.02,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.29,0.679
0.0,0.0,0.29,0.679,1.268,1.844,2.079
0.679,1.268,1.844,2.079,2.817,5.161,6.428
2.079,2.817,5.161,6.428,7.921,10.817,12.976
6.428,7.921,10.817,12.976,15.321,17.505,17.719
12.976,15.321,17.505,17.719,20.699,22.315,23.634
17.719,20.699,22.315,23.634,25.035,26.162,27.585
23.634,25.035,26.162,27.585,28.213,29.343,30.217
27.585,28.213,29.343,30.217,30.546,30.975,31.397
30.217,30.546,30.975,31.397,31.565,31.754,32.201
31.397,31.565,31.754,32.201,32.53,32.516,31.698
32.201,32.53,32.516,31.698,14.262,31.082,30.361
31.698,14.262,31.082,30.361,26.94,21.154,25.231
30.361,26.94,21.154,25.231,25.555,19.105,21.952
25.231,25.555,19.105,21.952,22.25,20.134,17.924
21.952,22.25,20.134,17.924,15.933,13.922,12.374
17.924,15.933,13.922,12.374,9.67,8.487,6.933
12.374,9.67,8.487,6.933,6.265,2.269,2.418
6.933,6.265,2.269,2.418,2.358,1.53,0.815
2.418,2.358,1.53,0.815,0.409,0.165,0.087
0.815,0.409,0.165,0.087,0.014,0.0,0.0
0.087,0.014,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.082
0.0,0.0,0.0,0.082,0.497,0.921,1.982
0.082,0.497,0.921,1.982,2.519,3.584,4.175
1.982,2.519,3.584,4.175,3.72,6.549,10.711
4.175,3.72,6.549,10.711,10.161,14.658,9.226
10.711,10.161,14.658,9.226,17.616,18.09,15.457
9.226,17.616,18.09,15.457,14.585,17.984,21.35
15.457,14.585,17.984,21.35,9.403,10.234,11.915
21.35,9.403,10.234,11.915,15.909,14.247,11.237
11.915,15.909,14.247,11.237,9.015,16.228,16.169
11.237,9.015,16.228,16.169,13.027,18.029,5.132
16.169,13.027,18.029,5.132,3.845,6.667,21.037
5.132,3.845,6.667,21.037,6.552,1.868,1.374
21.037,6.552,1.868,1.374,13.113,16.744,18.299
1.374,13.113,16.744,18.299,18.668,16.462,9.011
18.299,18.668,16.462,9.011,9.808,9.864,7.554
9.011,9.808,9.864,7.554,2.139,0.654,0.497
7.554,2.139,0.654,0.497,0.373,1.689,1.174
0.497,0.373,1.689,1.174,0.357,0.13,0.093
1.174,0.357,0.13,0.093,0.086,0.058,0.027
0.093,0.086,0.058,0.027,0.0,0.0,0.0
0.027,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.374,0.073,0.469
0.0,0.374,0.073,0.469,0.827,1.107,1.501
0.469,0.827,1.107,1.501,2.413,5.26,7.05
1.501,2.413,5.26,7.05,9.055,12.699,16.083
7.05,9.055,12.699,16.083,19.104,19.903,20.893
16.083,19.104,19.903,20.893,22.855,24.451,25.568
20.893,22.855,24.451,25.568,27.782,28.898,30.196
25.568,27.782,28.898,30.196,30.863,31.986,32.678
30.196,30.863,31.986,32.678,34.334,35.116,35.255
32.678,34.334,35.116,35.255,35.155,35.55,35.984
35.255,35.155,35.55,35.984,34.971,32.455,31.909
35.984,34.971,32.455,31.909,33.789,32.704,31.683
31.909,33.789,32.704,31.683,31.467,30.592,29.27
31.683,31.467,30.592,29.27,28.254,26.693,25.37
29.27,28.254,26.693,25.37,23.726,21.81,19.812
25.37,23.726,21.81,19.812,17.795,15.946,13.599
19.812,17.795,15.946,13.599,9.649,9.087,7.415
13.599,9.649,9.087,7.415,5.516,3.917,2.852
7.415,5.516,3.917,2.852,2.107,1.444,0.923
2.852,2.107,1.444,0.923,0.437,0.178,0.09
0.923,0.437,0.178,0.09,0.024,0.0,0.0
0.09,0.024,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.314
0.0,0.0,0.0,0.314,0.741,0.883,1.308
0.314,0.741,0.883,1.308,1.628,1.486,2.083
